city_name,street_name
אריאל               ,ציון
אריאל               ,קרית המדע
אריאל               ,שד ירושלים
אריאל               ,שכ ארבל
אריאל               ,שכ המור
אריאל               ,שכ הפרחים
אריאל               ,שכ הראשונים
אריאל               ,שכ יובלים
אריאל               ,שכ עצמה
אריאל               ,שכ קרוונים
אריאל               ,שכ רמים
אריאל               ,שכ שגיא
אריאל               ,שניר
אריאל               ,שער הגיא
אריאל               ,ששת הימים
אריאל               ,תאשור
אריאל               ,תדהר
אשדוד               ,אב
אשדוד               ,אבות ישורון
אשדוד               ,אבטליון
אשדוד               ,אביי
אשדוד               ,אבן גבירול
אשדוד               ,אבן עזרא
אשדוד               ,אבני החושן
אשדוד               ,אבנר בן נר
אשדוד               ,אגדיר
אשדוד               ,אגוז
אשדוד               ,אגס
אשדוד               ,אגת-שבו
אשדוד               ,אדוננו ברוך
אשדוד               ,אדיסון
אשדוד               ,"אדמו""ר מפיטסבורג"
אשדוד               ,אדר
אשדוד               ,אהוד מנור
אשדוד               ,אהרונסון שרה
אשדוד               ,אודם
אשדוד               ,אוניון
אשדוד               ,אוסישקין מנחם
אשדוד               ,אופל
אשדוד               ,אור החיים
אשדוד               ,אור לציון
אשדוד               ,אורט
אשדוד               ,אוריה החיתי
אשדוד               ,אזור בקמה
אשדוד               ,אזור המרינה
אשדוד               ,אזור התעשיה
אשדוד               ,אזור יא
אשדוד               ,אזור תעשייה 1
אשדוד               ,אזור תעשייה 2
אשדוד               ,אזור תעשייה 3
אשדוד               ,אזורים
אשדוד               ,"אח""י אילת"
אשדוד               ,אחד העם
אשדוד               ,אחוזת בית
אשדוד               ,אחימאיר אבא
אשדוד               ,אחיעזר
